CustomerID,Country,FirstPurchaseDate,TotalSpent
15471,United Kingdom,2011-12-07 14:12:00,454.48
15472,United Kingdom,2011-08-18 15:17:00,371.56
15473,United Kingdom,2011-10-10 11:12:00,1771.2
15475,United Kingdom,2011-09-23 15:20:00,454.10999999999996
15478,United Kingdom,2011-10-14 11:09:00,1399.92
15480,Malta,2011-08-15 14:32:00,905.5
15482,United Kingdom,2010-12-16 10:08:00,10879.76
15483,United Kingdom,2011-03-18 12:26:00,225.26
15484,United Kingdom,2011-09-22 13:31:00,3590.41
15485,United Kingdom,2010-12-01 13:23:00,2564.5
15488,United Kingdom,2011-09-08 10:11:00,91.32000000000001
15489,United Kingdom,2011-05-12 12:54:00,1134.28
15491,United Kingdom,2011-04-18 10:04:00,3100.09
15492,United Kingdom,2011-09-26 14:02:00,659.4599999999999
15493,United Kingdom,2011-03-14 11:44:00,1953.41
15494,United Kingdom,2011-08-10 15:29:00,1280.58
15497,United Kingdom,2011-01-24 10:01:00,1262.2
15498,United Kingdom,2010-12-08 12:29:00,13316.4
15500,United Kingdom,2011-09-19 13:47:00,1131.56
15502,United Kingdom,2010-12-05 15:40:00,10384.93
15503,United Kingdom,2010-12-12 10:57:00,141.04
15504,United Kingdom,2011-09-19 13:45:00,52.83
15505,United Kingdom,2011-07-07 13:33:00,3610.96
15506,United Kingdom,2011-07-24 11:45:00,972.08
15507,United Kingdom,2011-06-21 11:19:00,475.86
15508,United Kingdom,2011-04-18 15:31:00,1000.27
15510,United Kingdom,2011-01-13 12:10:00,250.0
15511,United Kingdom,2011-09-15 15:05:00,900.53
15512,United Kingdom,2010-12-15 12:01:00,121.0
15513,United Kingdom,2010-12-01 11:22:00,14758.220000000001
15514,United Kingdom,2010-12-10 13:50:00,4023.7200000000003
15516,United Kingdom,2011-10-24 11:33:00,62.43
15517,United Kingdom,2011-04-20 14:02:00,267.03
15518,United Kingdom,2011-01-11 12:55:00,1921.55
15520,United Kingdom,2011-12-08 10:58:00,343.5
15521,United Kingdom,2011-03-30 09:15:00,3000.2
15522,United Kingdom,2011-09-13 12:26:00,397.99
15523,United Kingdom,2011-09-16 16:29:00,412.01000000000005
15524,United Kingdom,2011-11-15 12:09:00,440.0
15525,United Kingdom,2010-12-01 13:17:00,734.37
15526,United Kingdom,2011-11-06 15:01:00,148.44
15527,United Kingdom,2010-12-20 14:15:00,2428.53
15528,United Kingdom,2011-03-30 16:14:00,229.33
15529,United Kingdom,2010-12-08 12:24:00,3962.6
15530,United Kingdom,2011-04-07 11:16:00,1497.31
15531,United Kingdom,2011-11-09 17:47:00,1972.39
15532,United Kingdom,2010-12-16 16:45:00,1564.73
15533,United Kingdom,2011-09-11 15:41:00,807.57
15535,United Kingdom,2011-01-16 12:35:00,502.9
15537,United Kingdom,2011-06-29 13:10:00,110.92
15539,United Kingdom,2011-12-02 13:36:00,538.46
15540,United Kingdom,2011-11-28 13:51:00,213.3
15541,United Kingdom,2011-08-17 14:58:00,85.13000000000001
15543,United Kingdom,2011-02-24 15:26:00,127.86
15544,United Kingdom,2010-12-02 12:47:00,3546.71
15545,United Kingdom,2010-12-03 17:28:00,288.96999999999997
15547,United Kingdom,2010-12-12 13:26:00,4910.6
15549,United Kingdom,2011-01-27 15:38:00,1681.46
15550,United Kingdom,2011-02-11 12:49:00,575.63
15551,United Kingdom,2011-11-03 12:37:00,436.06
15552,United Kingdom,2011-05-06 14:47:00,90.12
15553,United Kingdom,2011-10-10 14:02:00,428.93
15554,United Kingdom,2011-03-07 09:00:00,217.2
15555,United Kingdom,2010-12-05 14:45:00,4794.86
15556,United Kingdom,2011-11-15 16:08:00,279.77
15557,United Kingdom,2011-11-11 12:46:00,468.91
15561,United Kingdom,2011-05-08 11:38:00,800.59
15562,United Kingdom,2010-12-23 09:55:00,134.55
15563,United Kingdom,2010-12-16 11:27:00,1400.44
15565,United Kingdom,2011-09-30 10:44:00,173.16
15567,United Kingdom,2011-11-21 10:48:00,186.01
15568,United Kingdom,2011-09-27 14:37:00,758.29
15569,United Kingdom,2011-01-11 13:26:00,1375.71
15570,United Kingdom,2010-12-05 12:57:00,4148.82
15571,United Kingdom,2011-09-22 13:15:00,650.4300000000001
15572,United Kingdom,2011-03-06 14:44:00,2533.42
15573,United Kingdom,2011-09-15 12:16:00,591.1899999999999
15574,United Kingdom,2010-12-02 15:46:00,675.64
15576,United Kingdom,2011-11-02 12:03:00,921.37
15577,United Kingdom,2011-02-07 13:32:00,258.88
15578,United Kingdom,2011-06-30 13:03:00,127.1
15579,United Kingdom,2011-01-30 12:09:00,327.6
15581,United Kingdom,2010-12-08 14:38:00,3675.77
15582,United Kingdom,2011-05-03 13:36:00,682.9100000000001
15584,United Kingdom,2011-06-30 16:39:00,720.86
15585,United Kingdom,2011-06-16 08:38:00,455.3
15587,United Kingdom,2010-12-23 09:59:00,913.6800000000001
15589,United Kingdom,2011-02-02 10:46:00,478.53000000000003
15592,United Kingdom,2011-10-24 08:59:00,388.58
15593,United Kingdom,2011-09-30 11:46:00,199.8
15594,United Kingdom,2011-04-19 10:08:00,1771.78
15596,United Kingdom,2010-12-09 16:10:00,1406.59
15597,United Kingdom,2011-11-04 13:26:00,324.57
15598,United Kingdom,2011-10-17 16:04:00,240.68
15599,United Kingdom,2011-05-19 13:05:00,761.74
15601,United Kingdom,2010-12-02 10:39:00,6776.56
15602,United Kingdom,2010-12-06 15:35:00,1297.8700000000001
15603,United Kingdom,2011-09-22 10:04:00,48.480000000000004
15604,United Kingdom,2011-10-18 14:47:00,216.39
15605,United Kingdom,2010-12-01 13:38:00,1198.23
15606,United Kingdom,2011-01-19 12:07:00,2920.16
15607,United Kingdom,2011-01-07 12:44:00,104.76
15608,United Kingdom,2011-08-11 09:56:00,1093.68
15609,United Kingdom,2011-06-08 13:00:00,298.48
15610,United Kingdom,2011-10-19 10:36:00,112.46000000000001
15611,United Kingdom,2011-01-09 11:32:00,1591.45
15612,United Kingdom,2011-10-09 12:49:00,195.15
15615,United Kingdom,2010-12-15 16:21:00,10399.74
15618,United Kingdom,2011-07-26 10:13:00,776.851
15619,United Kingdom,2011-11-29 08:14:00,336.40000000000003
15620,United Kingdom,2010-12-16 14:34:00,1553.18
15621,United Kingdom,2011-11-18 11:49:00,1293.03
15622,United Kingdom,2011-03-02 13:42:00,3709.56
15623,United Kingdom,2011-07-21 17:26:00,301.03
15624,United Kingdom,2011-03-28 13:32:00,588.13
15625,United Kingdom,2011-04-18 14:01:00,1534.26
15626,United Kingdom,2011-01-14 10:10:00,675.8
15628,United Kingdom,2010-12-08 09:51:00,2870.2400000000002
15630,United Kingdom,2011-05-19 10:16:00,1186.35
15632,United Kingdom,2011-03-10 08:29:00,3285.31
15634,United Kingdom,2011-11-22 16:28:00,243.55
15636,United Kingdom,2011-03-02 14:50:00,724.76
15637,United Kingdom,2011-10-18 08:28:00,223.36
15639,United Kingdom,2011-07-28 14:30:00,425.32
15640,United Kingdom,2010-12-02 15:40:00,12416.11
15641,United Kingdom,2010-12-15 14:45:00,1887.2
15643,United Kingdom,2011-03-02 14:34:00,664.0
15644,United Kingdom,2011-03-23 15:37:00,803.54
15645,United Kingdom,2011-11-21 11:55:00,612.01
15646,United Kingdom,2010-12-02 16:59:00,447.64000000000004
15648,United Kingdom,2011-03-17 18:59:00,639.5
15649,United Kingdom,2010-12-07 10:06:00,816.0
15651,United Kingdom,2011-03-24 08:56:00,646.3
15652,United Kingdom,2011-09-09 14:22:00,337.74
15653,United Kingdom,2011-08-16 09:50:00,877.4399999999999
15654,United Kingdom,2011-11-13 15:15:00,922.53
15655,United Kingdom,2011-04-10 15:25:00,560.67
15656,United Kingdom,2011-02-28 15:32:00,748.5
15657,United Kingdom,2011-11-17 12:19:00,30.0
15658,United Kingdom,2010-12-02 10:53:00,1024.1000000000001
15659,United Kingdom,2011-10-27 09:23:00,306.45
15660,United Kingdom,2010-12-09 09:49:00,1600.86
15661,United Kingdom,2011-01-05 12:32:00,309.8
15663,United Kingdom,2011-08-25 15:50:00,138.14
15664,United Kingdom,2011-10-20 10:57:00,386.43
15665,United Kingdom,2011-04-10 15:09:00,2222.21
15667,United Kingdom,2011-10-31 10:56:00,301.32
15668,United Kingdom,2011-05-06 10:39:00,76.32000000000001
15669,United Kingdom,2011-03-21 09:13:00,684.34
15670,United Kingdom,2011-02-16 10:50:00,173.05
15671,United Kingdom,2011-03-14 09:37:00,2657.13
15673,United Kingdom,2011-01-16 16:25:00,2726.23
15674,United Kingdom,2011-03-30 09:19:00,2446.6
15675,United Kingdom,2011-03-04 14:21:00,323.69
15676,United Kingdom,2011-03-01 10:19:00,3435.76
15677,United Kingdom,2011-10-21 15:36:00,657.23
15678,United Kingdom,2011-10-18 09:25:00,352.7
15679,United Kingdom,2011-06-10 08:24:00,781.28
15680,United Kingdom,2010-12-08 14:43:00,1333.68
15681,United Kingdom,2011-03-04 13:46:00,1426.16
15683,United Kingdom,2011-08-14 12:56:00,193.75
15687,United Kingdom,2011-01-13 15:13:00,2993.1
15689,United Kingdom,2010-12-13 09:57:00,254.1
15690,United Kingdom,2011-08-31 11:40:00,239.76
15691,United Kingdom,2011-04-01 15:13:00,136.8
15692,United Kingdom,2011-11-11 14:12:00,191.04
15694,United Kingdom,2010-12-02 07:49:00,6479.4
15695,United Kingdom,2011-03-18 08:31:00,409.98
15696,United Kingdom,2011-01-17 11:24:00,2711.11
15699,United Kingdom,2011-11-22 08:26:00,309.65
15700,United Kingdom,2011-06-19 15:36:00,696.68
15701,United Kingdom,2011-08-21 12:36:00,1529.0
15703,United Kingdom,2011-03-20 10:51:00,211.5
15704,United Kingdom,2011-05-08 12:42:00,2293.62
15705,United Kingdom,2011-05-22 15:37:00,143.1
15706,United Kingdom,2011-08-15 14:32:00,1060.56
15707,United Kingdom,2011-09-14 14:19:00,916.98
15708,United Kingdom,2010-12-05 11:12:00,3235.25
15709,United Kingdom,2011-03-01 10:38:00,133.25
15712,United Kingdom,2011-02-25 11:32:00,1072.3600000000001
15713,United Kingdom,2010-12-08 15:16:00,356.7
15714,United Kingdom,2011-09-23 11:25:00,330.03000000000003
15716,United Kingdom,2010-12-05 12:26:00,1101.1100000000001
15717,United Kingdom,2011-04-19 13:21:00,150.3
15719,United Kingdom,2011-01-06 12:31:00,5030.07
15720,United Kingdom,2011-11-15 14:48:00,598.73
15721,United Kingdom,2011-11-28 12:14:00,471.40000000000003
15722,United Kingdom,2011-02-22 12:24:00,2211.21
15723,United Kingdom,2010-12-10 11:12:00,190.7
15724,United Kingdom,2011-02-28 10:40:00,218.25
15725,United Kingdom,2011-11-24 14:51:00,415.25
15727,United Kingdom,2010-12-15 15:47:00,5159.06
15729,United Kingdom,2011-05-11 12:36:00,85.0
15730,United Kingdom,2011-05-17 12:43:00,1120.88
15732,United Kingdom,2010-12-02 15:00:00,294.12
15733,United Kingdom,2011-03-02 09:05:00,162.3
15734,United Kingdom,2011-05-23 14:59:00,1339.45
15737,United Kingdom,2011-04-11 10:01:00,1188.1200000000001
15738,United Kingdom,2010-12-02 12:50:00,4812.42
15739,United Kingdom,2011-10-04 13:42:00,449.12
15740,United Kingdom,2011-10-21 14:29:00,154.88
15743,United Kingdom,2011-06-08 10:14:00,775.96
15744,United Kingdom,2011-09-23 09:52:00,34.8
15745,United Kingdom,2011-04-17 13:04:00,1094.59
15746,United Kingdom,2011-07-28 15:21:00,196.88
15747,United Kingdom,2011-06-20 11:30:00,946.64
15748,United Kingdom,2011-10-30 12:51:00,144.36
15749,United Kingdom,2011-01-11 12:55:00,44534.3
15750,United Kingdom,2010-12-08 10:36:00,2463.05
15752,United Kingdom,2010-12-02 09:43:00,2626.6
15753,United Kingdom,2011-02-08 12:41:00,79.2
15754,United Kingdom,2011-04-07 12:24:00,458.57
15755,United Kingdom,2011-02-18 11:53:00,2364.25
15756,United Kingdom,2011-04-04 14:00:00,528.01
15757,United Kingdom,2011-05-06 11:40:00,714.42
15758,United Kingdom,2011-11-15 10:48:00,205.25
15759,United Kingdom,2010-12-16 15:29:00,253.04
15762,United Kingdom,2011-09-23 15:17:00,583.75
15763,United Kingdom,2011-09-23 12:10:00,1086.92
15764,United Kingdom,2011-03-08 09:23:00,3279.97
15766,United Kingdom,2011-10-06 17:03:00,315.06
15768,United Kingdom,2011-04-28 09:20:00,621.8299999999999
15769,United Kingdom,2010-12-03 15:16:00,56252.72
15773,United Kingdom,2011-12-04 12:48:00,635.6800000000001
15774,United Kingdom,2011-10-02 12:04:00,270.8
15775,United Kingdom,2011-04-08 12:56:00,104.9
15776,United Kingdom,2011-07-29 13:46:00,241.62
15777,United Kingdom,2010-12-13 16:38:00,1047.11
15780,United Kingdom,2010-12-17 11:43:00,475.28000000000003
15781,United Kingdom,2011-02-07 09:15:00,345.46
15782,United Kingdom,2011-09-11 14:29:00,2614.7400000000002
15783,United Kingdom,2011-11-29 09:50:00,246.3
15785,United Kingdom,2011-02-17 14:17:00,2328.9700000000003
15786,United Kingdom,2011-08-17 13:33:00,4919.0
15787,United Kingdom,2011-10-09 13:11:00,933.26
15789,United Kingdom,2010-12-16 14:35:00,351.3
15790,United Kingdom,2011-11-29 14:53:00,218.75
15791,United Kingdom,2011-05-19 15:15:00,1612.69
15793,United Kingdom,2011-03-16 10:45:00,965.61
15795,United Kingdom,2011-07-13 10:43:00,610.01
15796,United Kingdom,2011-02-10 15:40:00,2708.61
15797,United Kingdom,2011-01-24 15:47:00,2207.4
15799,United Kingdom,2011-01-09 15:13:00,884.14
15800,United Kingdom,2011-04-07 12:39:00,696.89
15801,United Kingdom,2011-08-22 09:53:00,1063.95
15802,United Kingdom,2011-07-20 11:38:00,451.42
15803,United Kingdom,2011-10-19 14:56:00,415.82000000000005
15804,United Kingdom,2011-05-25 10:12:00,4206.39
15805,United Kingdom,2010-12-10 09:33:00,5488.18
15806,United Kingdom,2011-03-08 09:24:00,784.58
15807,United Kingdom,2011-09-23 14:43:00,903.9
15808,United Kingdom,2010-12-05 13:05:00,3651.27
15809,United Kingdom,2011-02-10 11:16:00,515.77
15810,United Kingdom,2011-02-16 09:11:00,1391.98
15811,United Kingdom,2010-12-09 15:29:00,2218.62
15812,United Kingdom,2011-01-26 12:12:00,1801.14
15813,United Kingdom,2011-04-14 09:09:00,1303.9099999999999
15814,United Kingdom,2011-10-20 09:04:00,1945.33
15815,United Kingdom,2011-03-25 08:43:00,2100.6
15819,United Kingdom,2011-03-08 09:45:00,1905.45
15820,United Kingdom,2011-01-24 12:00:00,206.98
15821,United Kingdom,2011-10-09 13:28:00,570.96
15822,United Kingdom,2010-12-15 13:38:00,885.47
15823,United Kingdom,2010-12-02 15:08:00,15.0
15825,United Kingdom,2011-06-20 13:27:00,532.94
15826,United Kingdom,2011-05-13 10:44:00,1654.31
15827,United Kingdom,2010-12-02 13:06:00,1836.0900000000001
15829,United Kingdom,2011-07-22 10:23:00,636.14
15830,United Kingdom,2011-11-02 10:40:00,576.0
15831,United Kingdom,2011-01-19 14:52:00,794.64
15832,United Kingdom,2011-03-30 15:29:00,836.79
15834,United Kingdom,2011-03-07 17:52:00,2225.15
15835,United Kingdom,2011-01-13 10:35:00,954.09
15836,United Kingdom,2011-10-20 17:13:00,137.37
15837,United Kingdom,2011-10-06 09:01:00,391.98
15838,United Kingdom,2010-12-07 11:26:00,33643.08
15839,United Kingdom,2011-07-14 16:35:00,1048.49
15840,United Kingdom,2011-06-20 11:42:00,355.56
15841,United Kingdom,2011-01-05 11:25:00,1224.06
15843,United Kingdom,2011-02-09 10:19:00,118.95000000000002
15844,United Kingdom,2011-10-24 15:19:00,130.73999999999998
15845,United Kingdom,2011-01-06 17:19:00,3711.77
15847,United Kingdom,2011-02-24 16:46:00,389.27
15850,United Kingdom,2011-06-24 14:16:00,234.88
15852,United Kingdom,2011-05-26 13:26:00,160.71
15853,United Kingdom,2011-10-19 10:38:00,110.8
15854,United Kingdom,2010-12-13 11:47:00,2969.12
15855,United Kingdom,2011-03-21 12:32:00,712.24
15856,United Kingdom,2010-12-09 13:34:00,16143.64
15857,United Kingdom,2011-11-21 12:18:00,297.0
15858,United Kingdom,2010-12-07 14:31:00,1427.57
15860,United Kingdom,2010-12-06 11:38:00,965.16
15861,United Kingdom,2011-03-17 20:12:00,3146.92
15862,United Kingdom,2010-12-01 11:21:00,832.88
15863,United Kingdom,2011-05-31 11:36:00,68.84
15864,United Kingdom,2011-01-27 16:43:00,1936.3200000000002
15865,United Kingdom,2011-05-10 11:44:00,895.13
15866,United Kingdom,2011-08-30 14:09:00,211.89
15867,United Kingdom,2010-12-05 14:17:00,3810.14
15869,United Kingdom,2011-03-07 17:19:00,149.64
15870,United Kingdom,2011-11-07 10:58:00,351.44
15872,United Kingdom,2011-11-25 11:54:00,316.25
15874,United Kingdom,2011-02-28 13:28:00,4405.88
15877,United Kingdom,2011-11-22 11:18:00,490.33
15880,United Kingdom,2010-12-05 13:00:00,329.03000000000003
15881,United Kingdom,2010-12-10 13:32:00,501.39000000000004
15882,United Kingdom,2010-12-06 13:01:00,516.36
15883,United Kingdom,2011-11-06 14:50:00,396.48
15885,United Kingdom,2011-02-03 15:28:00,379.35
15886,United Kingdom,2011-10-10 14:25:00,181.09
15888,United Kingdom,2011-09-20 12:30:00,168.31
15889,United Kingdom,2010-12-05 15:12:00,420.07
15891,United Kingdom,2011-04-27 12:35:00,511.68
15894,United Kingdom,2010-12-05 14:06:00,258.25
15895,United Kingdom,2011-07-13 10:27:00,179.17
15897,United Kingdom,2011-05-29 13:32:00,208.59
15898,United Kingdom,2010-12-06 11:01:00,1383.83
15899,United Kingdom,2010-12-06 10:36:00,56.25
15900,United Kingdom,2011-11-16 12:19:00,337.28
15901,United Kingdom,2011-07-08 12:18:00,351.73
15903,United Kingdom,2011-02-17 14:04:00,5126.76
15904,United Kingdom,2011-12-01 14:50:00,164.68
15906,United Kingdom,2011-03-29 13:28:00,1567.69
15907,United Kingdom,2011-05-13 13:01:00,882.72
15909,United Kingdom,2011-06-19 10:38:00,191.94
15910,United Kingdom,2011-01-27 11:55:00,1228.88
15912,United Kingdom,2011-04-20 17:10:00,264.62
15916,United Kingdom,2010-12-08 13:07:00,1502.8600000000001
15917,United Kingdom,2011-04-06 10:40:00,123.1
15918,United Kingdom,2011-03-13 15:55:00,334.23
15919,United Kingdom,2010-12-06 11:26:00,525.69
15920,United Kingdom,2011-07-08 15:16:00,167.5
15921,United Kingdom,2011-06-20 11:03:00,323.03000000000003
15922,United Kingdom,2010-12-01 13:51:00,369.5
15923,United Kingdom,2010-12-02 12:16:00,127.08
15925,United Kingdom,2011-05-29 15:35:00,207.15
15930,United Kingdom,2011-10-03 14:52:00,426.63
15932,United Kingdom,2011-02-23 14:50:00,2495.87
15933,United Kingdom,2011-09-14 12:05:00,1107.46
15935,United Kingdom,2011-04-12 09:35:00,416.86
15937,United Kingdom,2011-10-06 15:48:00,145.35
15938,United Kingdom,2011-01-20 10:11:00,404.58
15939,United Kingdom,2011-01-12 12:43:00,6115.01
15940,United Kingdom,2011-02-01 16:18:00,35.8
15942,United Kingdom,2011-07-29 09:01:00,337.44
15944,United Kingdom,2011-03-08 10:33:00,325.1
15945,United Kingdom,2010-12-09 13:14:00,181.0
15947,United Kingdom,2011-09-18 10:46:00,1708.24
15948,United Kingdom,2011-10-27 08:35:00,955.24
15949,United Kingdom,2011-09-29 17:34:00,364.72
15950,United Kingdom,2010-12-15 11:56:00,1744.71
15951,United Kingdom,2011-02-27 11:57:00,708.22
15952,United Kingdom,2011-04-28 12:55:00,781.91
15953,United Kingdom,2010-12-05 15:15:00,1657.28
15955,United Kingdom,2010-12-02 11:22:00,4416.26
15957,United Kingdom,2011-11-08 12:14:00,428.89
15958,United Kingdom,2011-09-26 13:41:00,104.35
15963,United Kingdom,2011-10-25 13:05:00,470.76
15965,United Kingdom,2010-12-07 13:18:00,808.87
15967,United Kingdom,2011-01-25 11:57:00,397.68
15969,United Kingdom,2011-06-07 12:19:00,666.1
15970,United Kingdom,2011-02-09 12:08:00,314.1
15971,United Kingdom,2011-02-01 16:47:00,4199.85
15973,United Kingdom,2010-12-08 11:42:00,307.82000000000005
15974,United Kingdom,2011-02-24 10:10:00,3442.15
15975,United Kingdom,2011-09-16 13:33:00,371.01
15976,United Kingdom,2011-05-03 17:12:00,427.64
15977,United Kingdom,2011-10-31 16:24:00,1054.73
15978,United Kingdom,2011-09-23 15:21:00,1098.78
15980,United Kingdom,2011-03-30 15:05:00,2398.86
15981,United Kingdom,2011-02-01 13:50:00,3408.48
15983,United Kingdom,2010-12-01 12:15:00,1465.12
15984,United Kingdom,2010-12-06 13:21:00,2780.63
15985,United Kingdom,2011-04-17 11:04:00,1142.42
15986,United Kingdom,2011-11-09 15:17:00,168.12
15987,United Kingdom,2010-12-06 08:34:00,1432.77
15988,United Kingdom,2011-11-20 13:23:00,156.78
15990,United Kingdom,2011-02-25 15:35:00,792.11
15992,United Kingdom,2011-12-06 11:00:00,41.989999999999995
15993,United Kingdom,2011-10-26 16:21:00,2777.67
15994,United Kingdom,2011-10-16 12:28:00,414.27
15996,United Kingdom,2010-12-08 15:59:00,1032.58
15998,United Kingdom,2010-12-12 13:32:00,3080.22
16000,United Kingdom,2011-12-07 12:14:00,12393.7
16003,United Kingdom,2010-12-15 12:09:00,2735.37
16005,United Kingdom,2011-03-14 11:46:00,578.71
16006,United Kingdom,2011-05-12 13:12:00,101.4
16007,United Kingdom,2011-05-08 13:32:00,1693.81
16008,United Kingdom,2011-05-19 10:54:00,478.78
16009,United Kingdom,2011-07-03 11:26:00,972.11
16010,United Kingdom,2010-12-12 12:18:00,392.4
16011,United Kingdom,2010-12-08 16:34:00,3352.96
16012,United Kingdom,2011-07-07 18:02:00,1415.29
16013,United Kingdom,2010-12-03 13:09:00,37130.6
16014,United Kingdom,2011-02-21 17:42:00,646.83
16015,United Kingdom,2011-10-21 12:56:00,704.55
16016,United Kingdom,2010-12-08 12:36:00,1465.51
16017,United Kingdom,2011-10-23 12:56:00,211.88
16018,United Kingdom,2011-06-12 13:52:00,408.90000000000003
16019,United Kingdom,2010-12-10 12:29:00,3786.2400000000002
16020,United Kingdom,2011-10-05 13:54:00,851.01
16022,United Kingdom,2011-03-24 13:16:00,602.63
16023,United Kingdom,2011-03-18 13:32:00,719.81
16024,United Kingdom,2011-11-27 13:26:00,251.03
16025,United Kingdom,2011-11-10 11:45:00,439.65999999999997
16026,United Kingdom,2011-10-27 13:53:00,236.09
16027,United Kingdom,2011-02-10 12:19:00,934.62
16029,United Kingdom,2010-12-01 09:57:00,80850.84
16030,United Kingdom,2011-02-03 11:28:00,331.24
16031,United Kingdom,2011-04-06 14:23:00,547.9
16033,United Kingdom,2010-12-05 10:36:00,8778.82
16034,United Kingdom,2011-01-11 11:54:00,437.7
16036,United Kingdom,2011-03-21 13:01:00,758.92
16037,United Kingdom,2010-12-16 10:18:00,855.02
16038,United Kingdom,2011-05-22 11:29:00,471.78000000000003
16040,United Kingdom,2011-03-16 09:58:00,1313.55
16041,United Kingdom,2011-07-21 16:27:00,3166.4
16042,United Kingdom,2011-01-11 13:25:00,1177.47
16043,United Kingdom,2011-01-26 11:14:00,773.99
16045,United Kingdom,2011-02-22 14:55:00,1340.7
16048,United Kingdom,2010-12-01 15:27:00,256.44
16049,United Kingdom,2011-09-25 14:33:00,1074.81
16050,United Kingdom,2011-06-19 11:44:00,137.9
16052,United Kingdom,2011-10-16 15:13:00,362.06
16053,United Kingdom,2011-08-09 14:57:00,1511.95
16054,United Kingdom,2011-07-17 13:08:00,783.9
16055,United Kingdom,2011-05-03 09:26:00,134.8
16056,United Kingdom,2011-10-25 15:19:00,650.75
16057,United Kingdom,2011-02-28 10:35:00,2263.12
16059,United Kingdom,2010-12-07 10:36:00,1453.16
16062,United Kingdom,2010-12-10 12:00:00,1153.62
16063,United Kingdom,2011-03-24 14:55:00,335.32
16065,United Kingdom,2010-12-09 13:03:00,367.14
16066,United Kingdom,2011-08-07 14:33:00,1521.04
16070,United Kingdom,2011-11-07 16:36:00,852.15
16071,United Kingdom,2011-10-26 11:14:00,326.24
16072,United Kingdom,2011-02-24 14:32:00,584.3199999999999
16073,United Kingdom,2011-02-15 15:41:00,122.39999999999999
16076,United Kingdom,2011-05-15 12:31:00,2234.73
16078,United Kingdom,2011-03-01 09:47:00,79.2
16079,United Kingdom,2011-10-30 13:06:00,1352.0
16080,United Kingdom,2011-03-10 14:44:00,217.16
16081,United Kingdom,2010-12-08 11:16:00,2799.42
16083,United Kingdom,2010-12-14 11:51:00,1317.62
16084,United Kingdom,2011-02-13 16:05:00,436.18
16085,United Kingdom,2011-01-23 12:07:00,981.51
16086,United Kingdom,2010-12-07 13:45:00,1121.39
16091,United Kingdom,2011-05-25 09:18:00,315.06
16092,United Kingdom,2011-03-30 15:38:00,817.86
16093,United Kingdom,2011-08-25 11:09:00,17.0
16094,United Kingdom,2011-05-04 13:57:00,1078.23
16096,United Kingdom,2011-03-20 13:38:00,320.62
16097,United Kingdom,2011-04-13 13:47:00,185.04999999999998
16098,United Kingdom,2010-12-01 09:45:00,2005.63
16099,United Kingdom,2011-04-28 08:34:00,731.9
16101,United Kingdom,2011-09-30 10:18:00,1290.7
16102,United Kingdom,2011-08-03 12:50:00,1842.14
16103,United Kingdom,2011-04-20 12:28:00,1429.64
16104,United Kingdom,2011-10-09 10:23:00,298.21
16105,United Kingdom,2011-04-05 10:13:00,336.96
16106,United Kingdom,2011-10-05 10:37:00,108.38
16107,United Kingdom,2011-06-09 18:42:00,3204.1600000000003
16108,United Kingdom,2011-09-16 11:48:00,842.5
16109,United Kingdom,2011-02-04 12:37:00,611.88
16110,United Kingdom,2011-02-01 14:01:00,1320.95
16112,United Kingdom,2011-01-05 11:47:00,195.73999999999998
16113,United Kingdom,2011-06-09 16:16:00,161.38
16114,United Kingdom,2011-06-22 10:13:00,135.75000000000003
16115,United Kingdom,2011-02-20 12:14:00,1660.8799999999999
16116,United Kingdom,2011-05-12 12:01:00,612.78
16117,United Kingdom,2011-06-03 11:42:00,232.21
16119,United Kingdom,2011-09-28 10:15:00,423.36
16120,United Kingdom,2011-10-11 14:10:00,1309.14
16121,United Kingdom,2011-05-08 11:52:00,854.66
16122,United Kingdom,2010-12-08 11:41:00,684.4200000000001
16123,United Kingdom,2011-10-19 09:18:00,307.78
16124,United Kingdom,2011-01-26 14:45:00,249.0
16125,United Kingdom,2010-12-07 15:48:00,289.35
16126,United Kingdom,2011-02-16 11:18:00,6287.77
16127,United Kingdom,2011-10-31 13:58:00,656.25
16128,United Kingdom,2011-03-02 12:21:00,1880.22
16131,United Kingdom,2011-04-14 08:32:00,3506.54
16133,United Kingdom,2011-01-25 15:55:00,14589.04
16134,United Kingdom,2010-12-15 14:00:00,618.09
16135,United Kingdom,2011-03-22 12:30:00,517.55
16136,United Kingdom,2011-03-07 09:52:00,709.38
16139,United Kingdom,2011-05-17 10:23:00,635.41
16140,United Kingdom,2010-12-03 14:40:00,725.18
16141,United Kingdom,2011-09-12 13:11:00,620.4
16142,United Kingdom,2011-04-04 10:16:00,535.34
16143,United Kingdom,2010-12-05 15:18:00,2424.94
16144,United Kingdom,2011-04-07 10:09:00,175.2
16145,United Kingdom,2010-12-15 09:09:00,3799.4900000000002
16146,United Kingdom,2011-04-21 15:25:00,734.13
16147,United Kingdom,2011-07-29 09:57:00,375.0
16148,United Kingdom,2011-02-16 14:01:00,76.32000000000001
16149,United Kingdom,2011-07-20 14:54:00,280.52
16150,United Kingdom,2010-12-02 18:27:00,2053.02
16152,United Kingdom,2011-03-16 09:47:00,1829.04
16153,United Kingdom,2010-12-20 09:22:00,1824.23
16156,United Kingdom,2011-02-02 12:02:00,3092.04
16157,United Kingdom,2011-09-28 11:48:00,656.69
